user_id,username,real_name,email,phone,gender,age,province,city,registration_date,membership_level,total_orders,total_spent,avg_order_value,first_order_date,last_order_date,total_reviews,avg_rating_given,account_age_days
9654,user_009654,何宇,user_009654@163.com,19603287705,男,47,江苏,南通,2021-01-20,银卡会员,1,363.39,363.39,2025-12-31,2025-12-31,1,2.0,2018
9655,user_009655,郭玲慧,user_009655@126.com,18645296782,女,18,广东,佛山,2018-07-08,普通会员,5,3666.5,733.3,2024-02-27,2026-05-18,3,3.3,2945
9656,user_009656,史秀英,user_009656@sina.com,15984348816,女,32,上海,长宁区,2021-01-06,普通会员,5,648.27,129.65,2024-07-27,2026-02-27,2,3.5,2032
9657,user_009657,闫颖,user_009657@outlook.com,15280773451,女,20,上海,黄浦区,2020-04-24,金卡会员,3,2543.51,847.84,2024-11-07,2026-06-10,4,4.8,2289
9658,user_009658,陈辉,user_009658@sina.com,14025626083,男,36,北京,大兴区,2024-10-23,普通会员,2,638.75,319.38,2026-01-05,2026-05-09,3,4.3,646
9659,user_009659,龙玲,user_009659@126.com,15939944097,女,52,江西,景德镇,2023-09-13,银卡会员,5,689.47,137.89,2024-12-13,2026-05-26,7,3.7,1052
9660,user_009660,吕颖,user_009660@gmail.com,14794684953,女,31,河北,沧州,2018-04-28,银卡会员,4,1236.31,309.08,2025-03-15,2026-05-21,2,2.5,3016
9661,user_009661,邱洁雨桐,user_009661@sina.com,18300506826,女,31,广东,惠州,2023-09-03,普通会员,5,678.46,135.69,2024-03-24,2026-05-24,5,3.8,1062
9662,user_009662,梁毅鑫,user_009662@outlook.com,19163593227,男,27,北京,东城区,2020-02-18,普通会员,0,0.0,0.0,,,0,0.0,2355
9663,user_009663,林杰,user_009663@gmail.com,16775763601,男,25,四川,泸州,2022-11-14,银卡会员,6,1012.5,168.75,2024-03-20,2026-05-31,5,4.4,1355
9664,user_009664,彭毅,user_009664@163.com,17728129613,男,31,江苏,扬州,2022-10-16,普通会员,7,1205.71,172.24,2024-08-05,2026-06-20,1,5.0,1384
9665,user_009665,邱帅,user_009665@126.com,18579964006,男,25,辽宁,沈阳,2021-12-08,普通会员,1,129.22,129.22,2026-06-21,2026-06-21,0,0.0,1696
9666,user_009666,范萍思琪,user_009666@outlook.com,14355785038,女,33,江苏,无锡,2023-08-10,钻石会员,4,1205.4,301.35,2024-11-25,2026-06-11,1,5.0,1086
9667,user_009667,贺强强,user_009667@outlook.com,17449912610,男,50,安徽,马鞍山,2022-10-11,银卡会员,1,313.88,313.88,2026-02-26,2026-02-26,2,4.0,1389
9668,user_009668,夏平浩,user_009668@126.com,14548857522,男,44,北京,通州区,2021-05-22,普通会员,2,396.76,198.38,2026-01-23,2026-04-03,1,1.0,1896
9669,user_009669,董思琪,user_009669@sina.com,16185186195,女,41,浙江,湖州,2023-12-17,普通会员,2,10.43,5.22,2025-07-01,2026-02-14,1,3.0,957
9670,user_009670,崔秀英,user_009670@gmail.com,19714147945,女,40,广西,南宁,2018-07-31,普通会员,2,1063.07,531.54,2025-10-15,2025-11-24,0,0.0,2922
9671,user_009671,吕勇浩,user_009671@outlook.com,14431230221,男,21,北京,大兴区,2024-11-05,普通会员,2,713.32,356.66,2025-10-15,2026-03-22,3,4.3,633
9672,user_009672,胡婷,user_009672@qq.com,15175135924,女,27,江苏,无锡,2018-06-10,普通会员,0,0.0,0.0,,,0,0.0,2973
9673,user_009673,田龙,user_009673@gmail.com,16812095205,男,25,广东,深圳,2022-05-20,普通会员,1,1102.85,1102.85,2026-06-19,2026-06-19,1,5.0,1533
9674,user_009674,袁辉,user_009674@qq.com,17178428948,男,33,湖北,黄石,2021-12-22,银卡会员,8,2479.3,309.91,2024-10-12,2026-06-02,7,4.1,1682
9675,user_009675,彭鹏,user_009675@qq.com,16965558471,男,65,广东,广州,2020-10-29,普通会员,3,299.35,99.78,2025-04-29,2025-12-10,0,0.0,2101
9676,user_009676,雷雯,user_009676@qq.com,14361391155,女,33,江西,九江,2018-02-01,银卡会员,2,121.08,60.54,2024-11-23,2026-05-20,0,0.0,3102
9677,user_009677,叶秀英,user_009677@qq.com,16630657032,女,32,山西,阳泉,2023-01-20,钻石会员,9,1418.31,157.59,2024-11-08,2026-06-29,7,4.4,1288
9678,user_009678,冯飞博,user_009678@126.com,18619890673,男,46,安徽,淮南,2021-07-29,普通会员,2,1103.77,551.88,2025-08-19,2026-05-06,4,4.2,1828
9679,user_009679,尹洁,user_009679@gmail.com,17669326928,女,20,江苏,徐州,2023-01-28,银卡会员,2,66.31,33.16,2025-11-11,2026-03-28,0,0.0,1280
9680,user_009680,林军,user_009680@gmail.com,13722298124,男,41,宁夏,石嘴山,2019-09-13,普通会员,4,2374.79,593.7,2025-03-04,2026-04-19,6,4.5,2513
9681,user_009681,孔敏,user_009681@outlook.com,18894405353,女,45,河南,开封,2020-06-20,金卡会员,1,41.74,41.74,2025-12-15,2025-12-15,1,4.0,2232
9682,user_009682,雷飞俊,user_009682@163.com,18604855673,男,36,浙江,宁波,2018-09-02,普通会员,0,0.0,0.0,,,0,0.0,2889
9683,user_009683,萧刚,user_009683@qq.com,17538746441,男,56,北京,朝阳区,2023-03-25,银卡会员,4,2002.81,500.7,2025-03-14,2026-02-14,2,3.5,1224
9684,user_009684,林婷,user_009684@163.com,19133973691,女,34,福建,泉州,2024-04-22,银卡会员,3,558.88,186.29,2025-01-13,2026-06-24,2,5.0,830
9685,user_009685,贾丽,user_009685@163.com,13755742173,女,30,河南,开封,2020-01-14,钻石会员,7,1113.19,159.03,2024-05-24,2026-06-09,3,4.3,2390
9686,user_009686,邱刚,user_009686@126.com,18080686403,男,36,上海,黄浦区,2023-11-21,普通会员,4,1393.38,348.34,2025-06-24,2026-06-07,0,0.0,983
9687,user_009687,江涛亮,user_009687@sina.com,15630773924,男,44,湖北,十堰,2019-06-21,钻石会员,6,2197.86,366.31,2025-06-19,2026-06-28,5,3.8,2597
9688,user_009688,刘杰,user_009688@gmail.com,19765253863,男,44,宁夏,吴忠,2025-04-21,银卡会员,4,978.99,244.75,2025-05-15,2026-06-22,1,5.0,466
9689,user_009689,曾新,user_009689@163.com,19063153921,男,35,浙江,杭州,2018-01-27,普通会员,2,727.43,363.72,2026-06-10,2026-06-17,1,4.0,3107
9690,user_009690,秦秀英颖,user_009690@outlook.com,13199737915,女,18,广东,东莞,2019-10-13,普通会员,1,246.87,246.87,2026-06-22,2026-06-22,1,3.0,2483
9691,user_009691,白勇,user_009691@outlook.com,18748825936,未知,37,天津,河西区,2018-05-14,银卡会员,5,1584.96,316.99,2024-08-21,2026-05-30,4,4.0,3000
9692,user_009692,覃浩,user_009692@gmail.com,18328052572,男,37,北京,西城区,2022-06-03,普通会员,1,106.63,106.63,2026-04-11,2026-04-11,2,3.5,1519
9693,user_009693,丁鑫华,user_009693@qq.com,14385132899,男,57,广西,玉林,2024-05-29,钻石会员,5,747.48,149.5,2025-03-02,2026-04-22,3,2.3,793
9694,user_009694,谢慧,user_009694@126.com,15337962877,女,33,辽宁,沈阳,2021-06-01,普通会员,3,1157.85,385.95,2025-05-03,2025-10-29,3,4.3,1886
9695,user_009695,黄勇,user_009695@gmail.com,18127723232,男,42,江苏,南通,2019-12-29,银卡会员,1,93.45,93.45,2026-02-17,2026-02-17,2,3.5,2406
9696,user_009696,潘佳怡,user_009696@163.com,13678776990,女,31,北京,海淀区,2019-12-16,普通会员,5,1198.46,239.69,2024-09-19,2026-04-22,2,4.0,2419
9697,user_009697,贾明,user_009697@126.com,14107454143,男,54,北京,大兴区,2023-11-24,普通会员,3,3692.17,1230.72,2025-06-18,2026-01-29,10,3.9,980
9698,user_009698,林雪颖,user_009698@gmail.com,17517463729,女,21,浙江,绍兴,2019-04-22,金卡会员,8,2818.86,352.36,2025-02-05,2026-06-05,4,3.2,2657
9699,user_009699,薛梓涵,user_009699@163.com,13992016582,女,28,山东,青岛,2022-11-08,金卡会员,2,566.73,283.36,2026-03-18,2026-06-30,0,0.0,1361
9700,user_009700,许红,user_009700@126.com,19610566283,女,18,四川,成都,2025-08-06,普通会员,2,836.6,418.3,2025-10-20,2026-05-13,0,0.0,359
9701,user_009701,林雪思琪,user_009701@gmail.com,13733847584,女,29,河南,许昌,2024-01-03,钻石会员,8,993.36,124.17,2025-04-08,2026-05-02,7,3.6,940
9702,user_009702,郭勇,user_009702@163.com,18061825282,男,33,山东,威海,2020-01-05,普通会员,1,20.34,20.34,2026-02-18,2026-02-18,0,0.0,2399
9703,user_009703,徐莉,user_009703@gmail.com,18252821518,女,33,湖南,株洲,2019-05-05,普通会员,5,424.25,84.85,2024-10-21,2026-05-10,4,3.8,2644
9704,user_009704,付慧,user_009704@163.com,19310442385,女,23,内蒙古,鄂尔多斯,2019-12-25,普通会员,1,265.18,265.18,2024-05-16,2024-05-16,2,4.5,2410
9705,user_009705,李文明,user_009705@qq.com,17314840759,男,30,河南,开封,2018-02-17,普通会员,2,351.32,175.66,2025-03-06,2026-04-15,0,0.0,3086
9706,user_009706,毛浩,user_009706@126.com,13344672124,男,25,云南,丽江,2022-12-30,普通会员,2,579.1,289.55,2026-03-06,2026-03-30,0,0.0,1309
9707,user_009707,陆鹏,user_009707@outlook.com,17987901714,男,34,广东,中山,2021-04-23,银卡会员,6,1469.42,244.9,2024-06-26,2026-02-22,4,3.0,1925
9708,user_009708,史华辉,user_009708@qq.com,14859715869,男,38,河南,新乡,2023-11-21,普通会员,2,258.07,129.04,2024-09-14,2026-04-29,0,0.0,983
9709,user_009709,郝亮,user_009709@gmail.com,17448120431,男,30,湖南,湘潭,2021-06-01,普通会员,2,354.89,177.44,2025-11-19,2026-06-27,2,2.0,1886
9710,user_009710,廖佳怡,user_009710@163.com,17809937588,女,37,贵州,六盘水,2021-11-01,普通会员,1,411.62,411.62,2025-09-06,2025-09-06,0,0.0,1733
9711,user_009711,徐平,user_009711@sina.com,15523736180,男,59,四川,泸州,2018-04-21,银卡会员,5,3878.23,775.65,2025-02-15,2026-05-10,4,4.0,3023
9712,user_009712,吴婷,user_009712@qq.com,14429903723,女,32,广东,惠州,2018-11-18,金卡会员,4,3997.48,999.37,2025-02-24,2026-05-10,3,3.0,2812
9713,user_009713,冯超,user_009713@gmail.com,19210311399,男,55,江苏,徐州,2020-02-02,普通会员,1,160.46,160.46,2026-01-08,2026-01-08,1,4.0,2371
9714,user_009714,韩帅宇,user_009714@126.com,15526525508,男,43,广东,东莞,2022-12-20,普通会员,2,307.77,153.88,2024-11-22,2026-06-10,1,4.0,1319
9715,user_009715,吴静,user_009715@qq.com,16273941687,女,32,广东,广州,2023-07-18,银卡会员,5,1359.93,271.99,2025-02-15,2026-05-10,7,3.6,1109
9716,user_009716,夏洁婷,user_009716@sina.com,14021229225,女,61,四川,南充,2021-10-11,钻石会员,5,921.34,184.27,2025-09-27,2026-06-02,4,3.2,1754
9717,user_009717,范明龙,user_009717@sina.com,18755521597,男,24,天津,河北区,2018-12-09,银卡会员,3,1136.27,378.76,2026-02-25,2026-03-22,4,4.2,2791
9718,user_009718,刘浩,user_009718@qq.com,17385550863,男,36,上海,静安区,2019-09-24,普通会员,5,786.5,157.3,2025-08-24,2026-05-11,3,4.7,2502
9719,user_009719,任健,user_009719@gmail.com,16679694113,男,20,广东,中山,2021-12-11,普通会员,2,355.41,177.7,2024-04-29,2025-01-04,0,0.0,1693
9720,user_009720,丁莉,user_009720@sina.com,17393813802,女,35,安徽,芜湖,2024-05-20,普通会员,2,169.08,84.54,2026-01-16,2026-04-26,0,0.0,802
9721,user_009721,崔雪,user_009721@sina.com,19207493200,女,18,浙江,杭州,2020-02-15,普通会员,2,290.45,145.22,2024-03-24,2026-05-28,3,4.7,2358
9722,user_009722,萧洋刚,user_009722@163.com,15351498422,男,35,黑龙江,齐齐哈尔,2020-01-07,普通会员,2,509.75,254.88,2025-02-04,2026-03-02,2,2.5,2397
9723,user_009723,邹颖,user_009723@gmail.com,17911912207,女,22,广东,珠海,2020-02-05,普通会员,2,2632.39,1316.2,2025-08-09,2026-03-13,3,3.7,2368
9724,user_009724,温莉,user_009724@sina.com,19907834736,女,43,江苏,无锡,2021-03-26,普通会员,4,1974.03,493.51,2025-07-05,2026-05-03,4,3.8,1953
9725,user_009725,施龙,user_009725@sina.com,19462576932,男,30,北京,丰台区,2020-05-29,普通会员,2,412.6,206.3,2026-05-12,2026-05-31,1,4.0,2254
9726,user_009726,杜伟,user_009726@sina.com,14280740224,未知,28,青海,德令哈,2025-07-06,普通会员,4,818.11,204.53,2025-10-14,2026-02-12,4,2.8,390
9727,user_009727,莫洁秀英,user_009727@126.com,19652681324,女,29,天津,河东区,2021-11-23,金卡会员,4,4189.63,1047.41,2024-03-16,2026-01-16,7,3.9,1711
9728,user_009728,董明,user_009728@gmail.com,16974868454,男,52,陕西,宝鸡,2022-03-31,钻石会员,5,909.09,181.82,2024-07-28,2026-04-17,13,4.3,1583
9729,user_009729,赵彬,user_009729@sina.com,17838497002,男,21,上海,徐汇区,2025-10-23,普通会员,1,336.27,336.27,2026-03-07,2026-03-07,1,4.0,281
9730,user_009730,王辉新,user_009730@gmail.com,15926757313,男,38,内蒙古,呼和浩特,2019-03-19,普通会员,3,1870.24,623.41,2026-05-02,2026-06-03,6,4.5,2691
9731,user_009731,武健,user_009731@outlook.com,18354927152,男,33,广西,柳州,2018-09-05,银卡会员,2,675.44,337.72,2026-04-14,2026-05-11,2,4.5,2886
9732,user_009732,侯艳,user_009732@sina.com,14361936814,女,21,江苏,苏州,2022-02-06,普通会员,2,2047.34,1023.67,2025-06-17,2026-06-20,4,3.2,1636
9733,user_009733,尹伟洋,user_009733@163.com,19549123433,男,50,山东,临沂,2023-12-06,钻石会员,9,2059.51,228.83,2024-04-14,2026-06-29,10,3.7,968
9734,user_009734,白梅秀英,user_009734@163.com,15796122751,女,26,青海,海东,2018-04-02,钻石会员,6,962.95,160.49,2024-03-27,2026-06-03,6,4.5,3042
9735,user_009735,雷慧,user_009735@gmail.com,14453404822,女,44,江苏,扬州,2022-04-21,普通会员,2,234.07,117.04,2024-12-10,2026-01-18,1,4.0,1562
9736,user_009736,侯婷佳怡,user_009736@qq.com,19615509761,女,44,北京,海淀区,2021-12-31,金卡会员,9,2903.72,322.64,2024-04-04,2026-01-08,1,4.0,1673
9737,user_009737,尤莉玲,user_009737@sina.com,14843732157,女,32,江西,宜春,2020-04-27,银卡会员,6,1120.8,186.8,2024-11-10,2026-06-11,3,4.3,2286
9738,user_009738,韩龙,user_009738@sina.com,13621699833,男,26,四川,南充,2022-03-28,普通会员,2,409.02,204.51,2025-07-23,2026-02-14,1,4.0,1586
9739,user_009739,韦俊,user_009739@outlook.com,19608431703,男,36,宁夏,中卫,2022-04-13,普通会员,3,571.21,190.4,2024-05-23,2025-05-22,4,2.2,1570
9740,user_009740,马静,user_009740@qq.com,15665202961,女,45,湖北,黄石,2023-06-14,普通会员,4,1924.05,481.01,2024-03-08,2026-06-22,7,3.9,1143
9741,user_009741,夏强,user_009741@163.com,16927371239,男,22,北京,通州区,2022-12-30,金卡会员,11,2780.39,252.76,2024-09-11,2026-05-27,13,4.1,1309
9742,user_009742,蒋平,user_009742@126.com,13304311229,男,39,四川,南充,2023-10-28,金卡会员,7,990.36,141.48,2024-04-22,2026-05-07,7,3.4,1007
9743,user_009743,黄雨桐慧,user_009743@outlook.com,13854683751,女,26,河南,新乡,2022-10-13,普通会员,4,623.12,155.78,2024-08-31,2026-06-23,2,2.5,1387
9744,user_009744,袁雨桐,user_009744@gmail.com,15377718316,女,20,北京,大兴区,2025-07-05,银卡会员,1,53.96,53.96,2026-03-16,2026-03-16,1,5.0,391
9745,user_009745,毛军,user_009745@sina.com,18407448627,男,23,江苏,扬州,2025-07-23,普通会员,2,790.39,395.2,2025-11-21,2026-01-08,1,2.0,373
9746,user_009746,蒋雨桐,user_009746@outlook.com,13126806133,女,44,上海,浦东新区,2018-07-24,金卡会员,6,496.47,82.74,2025-06-29,2026-05-21,4,4.8,2929
9747,user_009747,杜红,user_009747@163.com,16550751604,女,37,福建,漳州,2025-11-05,金卡会员,3,528.78,176.26,2025-11-20,2026-05-20,3,3.7,268
9748,user_009748,郑伟,user_009748@outlook.com,14625328325,男,33,黑龙江,佳木斯,2019-06-25,普通会员,2,617.77,308.88,2024-04-01,2025-08-30,4,4.5,2593
9749,user_009749,林宇明,user_009749@gmail.com,16023692385,男,53,福建,福州,2020-04-05,普通会员,0,0.0,0.0,,,0,0.0,2308
9750,user_009750,温颖,user_009750@126.com,17916729989,女,39,山东,济南,2021-07-29,普通会员,0,0.0,0.0,,,0,0.0,1828
9751,user_009751,龚涛健,user_009751@gmail.com,17575629272,男,37,江苏,扬州,2018-01-23,钻石会员,3,1318.77,439.59,2024-08-17,2025-08-19,0,0.0,3111
9752,user_009752,袁伟,user_009752@outlook.com,13113144804,男,59,湖北,宜昌,2022-04-02,普通会员,4,734.7,183.68,2024-01-04,2026-06-09,3,4.0,1581
9753,user_009753,徐佳怡,user_009753@outlook.com,18263481421,女,30,湖北,武汉,2018-05-13,普通会员,3,498.69,166.23,2025-11-16,2026-05-18,1,5.0,3001
9754,user_009754,贺颖颖,user_009754@outlook.com,13348339461,女,45,河北,邯郸,2018-02-28,银卡会员,6,3088.37,514.73,2025-06-03,2026-06-04,0,0.0,3075
9755,user_009755,赵帅,user_009755@gmail.com,18912898919,男,21,安徽,蚌埠,2022-08-07,普通会员,0,0.0,0.0,,,0,0.0,1454
9756,user_009756,侯帅,user_009756@gmail.com,19648120003,男,25,福建,泉州,2022-06-18,银卡会员,1,67.1,67.1,2024-06-20,2024-06-20,0,0.0,1504
9757,user_009757,田辉,user_009757@126.com,14893206087,男,32,海南,万宁,2023-04-25,普通会员,1,59.74,59.74,2026-06-30,2026-06-30,1,3.0,1193
9758,user_009758,钱强彬,user_009758@163.com,19523314082,未知,31,重庆,南岸区,2020-02-12,银卡会员,3,6908.38,2302.79,2026-02-02,2026-06-08,1,5.0,2361
9759,user_009759,温涛,user_009759@126.com,17019814665,男,19,上海,徐汇区,2022-03-06,银卡会员,4,603.46,150.86,2025-06-16,2026-03-29,1,4.0,1608
9760,user_009760,白梓涵,user_009760@gmail.com,15819759938,女,23,四川,宜宾,2024-10-25,普通会员,5,949.53,189.91,2025-09-03,2026-05-04,5,4.2,644
9761,user_009761,黄莉,user_009761@sina.com,15162861511,女,43,天津,河北区,2024-05-18,钻石会员,9,3243.53,360.39,2024-12-15,2026-06-03,14,3.7,804
9762,user_009762,向杰华,user_009762@outlook.com,19225105585,男,26,山西,晋城,2023-03-19,普通会员,3,1153.07,384.36,2025-03-19,2026-06-21,5,4.2,1230
9763,user_009763,何新浩,user_009763@sina.com,17783352804,未知,37,浙江,金华,2022-09-18,银卡会员,9,1426.88,158.54,2025-09-02,2026-05-01,5,4.2,1412
9764,user_009764,徐雪雪,user_009764@qq.com,16575219973,女,51,河南,开封,2019-09-13,银卡会员,4,986.04,246.51,2025-09-17,2026-05-18,3,4.0,2513
9765,user_009765,于玲颖,user_009765@163.com,19841319752,女,19,江苏,苏州,2019-07-10,金卡会员,4,625.84,156.46,2025-04-13,2026-03-18,1,3.0,2578
9766,user_009766,周飞,user_009766@outlook.com,17067870181,男,32,上海,杨浦区,2019-12-17,普通会员,1,274.73,274.73,2025-10-29,2025-10-29,1,1.0,2418
9767,user_009767,段玲,user_009767@sina.com,19788953008,女,22,江西,景德镇,2018-04-16,银卡会员,1,416.59,416.59,2025-12-21,2025-12-21,0,0.0,3028
9768,user_009768,贺美玲玲,user_009768@163.com,13463655895,女,30,广西,南宁,2024-03-16,普通会员,2,512.25,256.12,2025-09-05,2025-09-19,1,4.0,867
9769,user_009769,董亮杰,user_009769@126.com,13724663389,未知,50,四川,泸州,2025-02-16,普通会员,3,822.66,274.22,2025-06-06,2026-05-05,4,2.5,530
9770,user_009770,谭飞,user_009770@outlook.com,14633344385,男,30,北京,大兴区,2019-12-30,金卡会员,3,106.89,35.63,2024-10-10,2026-02-24,1,5.0,2405
9771,user_009771,康玲雯,user_009771@outlook.com,15389384482,女,30,陕西,西安,2023-04-23,金卡会员,7,1974.58,282.08,2024-05-21,2026-05-27,3,4.7,1195
9772,user_009772,康俊刚,user_009772@outlook.com,18356562543,男,33,四川,绵阳,2018-11-01,普通会员,2,619.88,309.94,2025-12-09,2026-02-26,2,4.0,2829
9773,user_009773,龚新,user_009773@qq.com,15000682405,男,28,北京,海淀区,2023-11-09,银卡会员,4,789.11,197.28,2024-10-14,2026-06-30,1,4.0,995
9774,user_009774,熊洋,user_009774@qq.com,17125810706,男,43,上海,闵行区,2024-12-18,金卡会员,8,1681.95,210.24,2025-02-10,2026-05-11,3,4.7,590
9775,user_009775,雷丽,user_009775@gmail.com,14752440079,女,36,上海,杨浦区,2019-11-28,普通会员,3,529.99,176.66,2025-10-17,2026-06-12,0,0.0,2437
9776,user_009776,严辉,user_009776@qq.com,16991215342,男,20,山东,青岛,2018-05-14,钻石会员,5,6648.06,1329.61,2024-04-21,2025-12-12,2,4.5,3000
9777,user_009777,邱敏,user_009777@outlook.com,19151996244,女,19,广东,惠州,2019-02-11,金卡会员,7,1781.27,254.47,2025-07-13,2026-06-17,6,3.5,2727
9778,user_009778,谢浩,user_009778@126.com,16262774843,未知,34,上海,徐汇区,2024-07-13,银卡会员,3,444.1,148.03,2025-05-06,2026-06-21,2,3.5,748
9779,user_009779,薛鑫健,user_009779@outlook.com,15091261110,男,35,贵州,六盘水,2022-04-29,银卡会员,2,125.85,62.92,2025-07-20,2026-01-05,2,3.5,1554
9780,user_009780,胡秀英,user_009780@126.com,17680679328,女,30,黑龙江,齐齐哈尔,2020-12-25,金卡会员,4,438.95,109.74,2025-05-26,2026-06-20,7,4.3,2044
9781,user_009781,陶健帅,user_009781@outlook.com,17136830603,男,23,上海,徐汇区,2024-06-06,银卡会员,5,487.36,97.47,2024-06-30,2026-06-01,3,3.7,785
9782,user_009782,段明,user_009782@163.com,16483668562,男,32,广东,深圳,2022-04-04,银卡会员,5,1278.57,255.71,2025-01-31,2026-06-10,2,4.0,1579
9783,user_009783,于佳怡静,user_009783@sina.com,14082098557,女,30,湖南,长沙,2019-05-31,金卡会员,3,174.32,58.11,2024-07-13,2026-03-25,1,2.0,2618
9784,user_009784,冯雨桐,user_009784@outlook.com,17468996045,女,25,上海,黄浦区,2023-11-15,普通会员,1,177.73,177.73,2025-11-27,2025-11-27,0,0.0,989
9785,user_009785,吕晓燕,user_009785@gmail.com,16722924978,女,39,上海,杨浦区,2020-08-10,普通会员,2,1165.77,582.88,2025-09-30,2025-12-04,3,4.7,2181
9786,user_009786,江丽红,user_009786@qq.com,17952480011,女,35,浙江,金华,2022-10-12,钻石会员,6,2914.73,485.79,2025-06-02,2026-05-07,5,3.4,1388
9787,user_009787,梁刚,user_009787@outlook.com,19518023661,男,23,吉林,长春,2018-08-24,普通会员,3,1070.94,356.98,2024-11-04,2026-03-17,2,4.0,2898
9788,user_009788,张军鑫,user_009788@163.com,15400760131,男,41,黑龙江,哈尔滨,2023-12-25,普通会员,5,1460.81,292.16,2024-02-19,2026-04-16,0,0.0,949
9789,user_009789,邵红敏,user_009789@qq.com,14479753837,女,47,重庆,渝中区,2020-12-07,金卡会员,2,235.32,117.66,2024-09-23,2026-03-25,1,2.0,2062
9790,user_009790,罗强,user_009790@sina.com,15829760229,男,47,山东,威海,2021-04-02,普通会员,4,892.3,223.08,2024-10-20,2026-04-21,3,5.0,1946
9791,user_009791,韦文,user_009791@gmail.com,15058321528,男,40,河南,南阳,2019-05-15,金卡会员,4,864.57,216.14,2024-01-22,2026-06-29,8,3.8,2634
9792,user_009792,蔡慧,user_009792@qq.com,15545696512,女,22,四川,宜宾,2024-02-21,普通会员,0,0.0,0.0,,,0,0.0,891
9793,user_009793,韦龙,user_009793@163.com,13163393598,男,56,湖北,武汉,2018-10-01,普通会员,3,1564.42,521.47,2025-06-23,2026-02-13,2,1.0,2860
9794,user_009794,姚飞,user_009794@qq.com,16345812691,男,47,福建,厦门,2023-01-06,钻石会员,4,1357.49,339.37,2025-04-24,2026-01-07,4,3.0,1302
9795,user_009795,蒋梅婷,user_009795@gmail.com,16410745005,女,28,河南,郑州,2024-12-24,银卡会员,3,576.86,192.29,2025-08-15,2026-04-15,2,3.0,584
9796,user_009796,金雪,user_009796@gmail.com,13190482857,女,27,北京,朝阳区,2022-02-05,银卡会员,3,382.48,127.49,2025-01-26,2026-01-20,2,2.0,1637
9797,user_009797,闫颖莉,user_009797@qq.com,13442170851,女,43,广东,中山,2023-06-09,金卡会员,4,768.36,192.09,2024-08-06,2026-04-19,2,3.0,1148
9798,user_009798,贺玲,user_009798@qq.com,17450605300,女,22,黑龙江,鸡西,2024-06-26,普通会员,0,0.0,0.0,,,0,0.0,765
9799,user_009799,朱帅,user_009799@sina.com,13301452244,男,26,浙江,湖州,2020-07-08,普通会员,1,242.57,242.57,2026-02-27,2026-02-27,4,4.0,2214
9800,user_009800,董晓燕,user_009800@gmail.com,13425515386,女,27,广东,珠海,2024-02-07,银卡会员,1,153.26,153.26,2025-10-08,2025-10-08,3,4.0,905
9801,user_009801,林婷美玲,user_009801@163.com,15713656766,女,28,江苏,南京,2022-07-08,普通会员,6,1896.84,316.14,2025-08-06,2026-05-17,3,3.0,1484
9802,user_009802,胡威,user_009802@outlook.com,19660059468,男,27,广东,佛山,2024-10-09,普通会员,1,51.67,51.67,2026-01-04,2026-01-04,1,5.0,660
9803,user_009803,马龙华,user_009803@qq.com,19931846804,男,31,北京,朝阳区,2020-03-31,普通会员,6,832.27,138.71,2024-05-27,2026-05-20,3,5.0,2313
9804,user_009804,何颖雨桐,user_009804@126.com,16464196177,女,20,上海,静安区,2020-09-26,银卡会员,5,1108.61,221.72,2024-09-19,2026-06-08,8,3.4,2134
9805,user_009805,邹娟红,user_009805@126.com,14620741230,女,53,福建,福州,2019-07-28,普通会员,3,373.03,124.34,2024-04-22,2025-11-29,0,0.0,2560
9806,user_009806,宋晓燕芳,user_009806@163.com,15249779141,女,25,广东,广州,2021-02-23,银卡会员,2,122.9,61.45,2026-01-14,2026-03-01,1,1.0,1984
9807,user_009807,严美玲美玲,user_009807@126.com,19198707821,女,47,福建,泉州,2023-03-21,普通会员,0,0.0,0.0,,,0,0.0,1228
9808,user_009808,萧颖婷,user_009808@gmail.com,13210881485,女,29,北京,通州区,2022-08-26,普通会员,0,0.0,0.0,,,0,0.0,1435
9809,user_009809,徐新军,user_009809@126.com,18898217137,未知,43,北京,朝阳区,2023-12-28,金卡会员,6,1176.24,196.04,2024-09-07,2026-03-23,9,3.6,946
9810,user_009810,李婷,user_009810@163.com,18744300520,女,29,安徽,合肥,2022-11-14,银卡会员,5,3150.31,630.06,2024-05-18,2026-04-22,5,3.8,1355
9811,user_009811,戴涛威,user_009811@gmail.com,14922655811,男,28,河北,石家庄,2018-02-18,银卡会员,3,1249.75,416.58,2026-04-14,2026-06-30,4,3.2,3085
9812,user_009812,钟莉,user_009812@163.com,16692187321,女,40,福建,莆田,2022-02-03,普通会员,4,1325.75,331.44,2025-10-22,2026-05-26,4,3.2,1639
9813,user_009813,文平,user_009813@gmail.com,14826715355,男,42,北京,海淀区,2024-12-19,银卡会员,3,1400.07,466.69,2025-04-25,2026-06-14,2,4.0,589
9814,user_009814,陈红,user_009814@gmail.com,14139625581,女,44,广东,珠海,2021-03-19,普通会员,6,1031.2,171.87,2025-08-11,2026-02-23,4,4.2,1960
9815,user_009815,侯秀英晶晶,user_009815@sina.com,18441852428,女,29,陕西,咸阳,2022-06-14,普通会员,6,2089.89,348.32,2024-02-17,2026-04-07,6,4.0,1508
